DB 0 MOTIF	MA0051.1	IRF2
 -46.5	0	2
 -45.5	0	3
 -44.5	0	1
 -43.5	2	0
 -42.5	2	3
 -41.5	0	1.5
 -40.5	3	2
 -39.5	4	2
 -38.5	1	2
 -37.5	0	0
 -36.5	1	0
 -35.5	2	2
 -34.5	2	2
 -33.5	1	2
 -32.5	4	3
 -31.5	0	0
 -30.5	2	1
 -29.5	1	1
 -28.5	2	3
 -27.5	8	5
 -26.5	1	3
 -25.5	6	2.25
 -24.5	4	3
 -23.5	9	5
 -22.5	1	2
 -21.5	1	1.5
 -20.5	1	0
 -19.5	1	1
 -18.5	2	1
 -17.5	1	1
 -16.5	0	1
 -15.5	1	0
 -14.5	0	0.5
 -13.5	1	3
 -12.5	1	1
 -11.5	0	0
 -10.5	2	0.5
  -9.5	1	1
  -8.5	1	0
  -7.5	2	0
  -6.5	0	0
  -5.5	2	1
  -4.5	0	1
  -3.5	0	0
  -2.5	0	3
  -1.5	8	1.5
  -0.5	0	0
   0.5	0	0
   1.5	0	1
   2.5	1	3
   3.5	0	0
   4.5	2	2
   5.5	4	0
   6.5	1	2
   7.5	0	1
   8.5	1	6
   9.5	1	3
  10.5	0	3
  11.5	2	0
  12.5	4	0
  13.5	1	5
  14.5	1	3
  15.5	1	0
  16.5	0	0
  17.5	0	0
  18.5	1	2
  19.5	0	0.25
  20.5	2	1
  21.5	0	0
  22.5	0	2
  23.5	0	1
  24.5	1	3
  25.5	0	1
  26.5	0	2
  27.5	1	0
  28.5	0	2
  29.5	0	5
  30.5	1	0
  31.5	2	0
  32.5	2	1
  33.5	0	0
  34.5	1	3
  35.5	1	1
  36.5	0	2
  37.5	2	0
  38.5	1	0
  39.5	1	0
  40.5	1	0
  41.5	2	3
  42.5	0	1
  43.5	2	0
  44.5	1	4
  45.5	0	0
  46.5	0	0
  47.5	0	0
  48.5	1	0
  49.5	0	2.25
  50.5	2	0
  51.5	0	0
  52.5	0	0
  53.5	0	2
  54.5	3	1
  55.5	1	1
  56.5	0	2
  57.5	2	1
  58.5	2	1
  59.5	2	3
  60.5	2	1
  61.5	1	0
  62.5	3	1
  63.5	2	1
  64.5	2	1
  65.5	3	1
  66.5	0	1
  67.5	5	1
  68.5	1	3
  69.5	2	3
  70.5	0.5	3.5
  71.5	1	2
  72.5	2	1
  73.5	0	1
  74.5	1	0
  75.5	4	2
  76.5	2	0
  77.5	1	3
  78.5	0	0
  79.5	0	4
  80.5	1	1
  81.5	0	1
  82.5	0	0
  83.5	0	2
  84.5	1	1
  85.5	0	2
  86.5	0.5	5.5
  87.5	2	4
  88.5	0	1
  89.5	3	1
  90.5	2	0
  91.5	0	0
  92.5	1	2
  93.5	1	2
  94.5	2	4.25
  95.5	0	2
  96.5	2	3
DB 0 MOTIF	MA0043.2	HLF
 -94.0	2	2
 -93.0	2	1
 -92.0	2	1
 -91.0	1	2
 -90.0	0	1
 -89.0	0	4
 -88.0	0	1
 -87.0	4	2
 -86.0	0	1
 -85.0	2	0
 -84.0	0	0
 -83.0	2	1
 -82.0	4	0
 -81.0	1	2
 -80.0	0	0
 -79.0	0	0
 -78.0	1	1
 -77.0	1	3
 -76.0	0	2
 -75.0	1	4
 -74.0	0	2
 -73.0	1	1
 -72.0	0	2
 -71.0	1	2
 -70.0	0	2
 -69.0	1	2
 -68.0	2	0
 -67.0	2	2
 -66.0	0	1
 -65.0	1	0
 -64.0	1	4
 -63.0	0	3
 -62.0	7	1
 -61.0	2	1
 -60.0	0	2
 -59.0	5	1
 -58.0	5	2
 -57.0	2	1
 -56.0	2	0
 -55.0	2	2
 -54.0	3	0
 -53.0	2	1
 -52.0	6	1
 -51.0	1	3
 -50.0	0	3
 -49.0	1	0
 -48.0	0	3
 -47.0	0	3
 -46.0	0	1
 -45.0	1	1
 -44.0	1	1
 -43.0	5	2
 -42.0	1	2
 -41.0	0	2
 -40.0	0	0
 -39.0	1	1
 -38.0	0	0
 -37.0	1	2
 -36.0	0	2
 -35.0	2	1
 -34.0	1	1
 -33.0	0	0
 -32.0	4	2
 -31.0	0	1
 -30.0	0	1
 -29.0	3	1
 -28.0	2	2
 -27.0	2	1
 -26.0	4	0
 -25.0	0	2
 -24.0	3	1
 -23.0	0	0
 -22.0	1	0
 -21.0	3	1
 -20.0	0	0
 -19.0	1	2
 -18.0	1	2
 -17.0	1	0
 -16.0	0	0
 -15.0	0	0
 -14.0	2	0
 -13.0	1	1
 -12.0	5	3
 -11.0	0	2
 -10.0	0	1
  -9.0	0	1
  -8.0	0	1
  -7.0	1	0
  -6.0	1	2
  -5.0	2	2
  -4.0	0	0
  -3.0	0	0
  -2.0	0	1
  -1.0	1	1
   0.0	1	0
   1.0	4	0
   2.0	0	0
   3.0	1	2
   4.0	0	0
   5.0	0	0
   6.0	0	0
   7.0	0	0
   8.0	0	1
   9.0	1	0
  10.0	0	2
  11.0	1	2
  12.0	0	0
  13.0	0	0
  14.0	1	0
  15.0	1	2
  16.0	1	1
  17.0	1	0
  18.0	0	0
  19.0	1	1
  20.0	0	0
  21.0	1	0
  22.0	0	0
  23.0	0	0
  24.0	0	3
  25.0	0	1
  26.0	0	0
  27.0	0	1
  28.0	0	0
  29.0	1	1
  30.0	1	2
  31.0	2	0
  32.0	0	0
  33.0	0	1
  34.0	0	1
  35.0	0	0
  36.0	1	0
  37.0	1	2
  38.0	1	0
  39.0	0	0
  40.0	1	0
  41.0	0	0
  42.0	3	1
  43.0	1	1
  44.0	0	0
  45.0	0	0
  46.0	2	1
  47.0	0	1
  48.0	0	0
  49.0	0	0
  50.0	0	1
  51.0	1	0
  52.0	0	2
  53.0	1	0
  54.0	1	0
  55.0	0	0
  56.0	1	2
  57.0	0	0
  58.0	0	1
  59.0	3	0
  60.0	0	3
  61.0	2	0
  62.0	0	0
  63.0	0	0
  64.0	0	2
  65.0	1	0
  66.0	0	1
  67.0	0	0
  68.0	0	0
  69.0	1	0
  70.0	0	0
  71.0	0	0
  72.0	0	1
  73.0	1	1
  74.0	3	0
  75.0	1	0
  76.0	1	1
  77.0	1	2
  78.0	2	0
  79.0	2	0
  80.0	0	0
  81.0	0	0
  82.0	4	0
  83.0	3	1
  84.0	1	3
  85.0	2	1
  86.0	2	3
  87.0	0	1
  88.0	1	1
  89.0	1	1
  90.0	3	0
  91.0	0	0
  92.0	2	2
  93.0	0	1
  94.0	3	3
DB 0 MOTIF	MA0046.2	HNF1A
 -92.5	1	0
 -91.5	0	0
 -90.5	0	1
 -89.5	1	0
 -88.5	5	1
 -87.5	3	0
 -86.5	1	0
 -85.5	0	1
 -84.5	5	2
 -83.5	0	1
 -82.5	1	1
 -81.5	0	0
 -80.5	0	0
 -79.5	0	2
 -78.5	0	1
 -77.5	3	2
 -76.5	0	0
 -75.5	0	1
 -74.5	1	3
 -73.5	1	1
 -72.5	0	2
 -71.5	5	0
 -70.5	4	2
 -69.5	3	1
 -68.5	2	1
 -67.5	1	0
 -66.5	0	0
 -65.5	2	0
 -64.5	0	1
 -63.5	0	0
 -62.5	1	0
 -61.5	1	0
 -60.5	3	0
 -59.5	2	0
 -58.5	2	1
 -57.5	1	0
 -56.5	1	2
 -55.5	0	0
 -54.5	2	2
 -53.5	1	1
 -52.5	1	1
 -51.5	0	4
 -50.5	1	0
 -49.5	1	1
 -48.5	2	2
 -47.5	0	1
 -46.5	4	0
 -45.5	2	0
 -44.5	0	0
 -43.5	2	0
 -42.5	3	2
 -41.5	0	1
 -40.5	2	2
 -39.5	0	0
 -38.5	0	0
 -37.5	0	1
 -36.5	0	0
 -35.5	0	0
 -34.5	1	1
 -33.5	0	1
 -32.5	0	0
 -31.5	2	2
 -30.5	1	0
 -29.5	2	1
 -28.5	4	0
 -27.5	1	0
 -26.5	1	6
 -25.5	0	4
 -24.5	0	1
 -23.5	1	0
 -22.5	1	0
 -21.5	2	3
 -20.5	1	0
 -19.5	0	1
 -18.5	0	0
 -17.5	1	0
 -16.5	0	2
 -15.5	1	1
 -14.5	0	0
 -13.5	0	0
 -12.5	0	0
 -11.5	0	0
 -10.5	0	1
  -9.5	0	0
  -8.5	0	1
  -7.5	1	0
  -6.5	1	1
  -5.5	1	0
  -4.5	0	1
  -3.5	0	0
  -2.5	0	2
  -1.5	0	0
  -0.5	0	0
   0.5	1	2
   1.5	0	0
   2.5	0	1
   3.5	0	0
   4.5	1	5
   5.5	0	0
   6.5	1	1
   7.5	2	1
   8.5	0	1
   9.5	2	1
  10.5	0	0
  11.5	0	0
  12.5	0	2
  13.5	0	0
  14.5	1	0
  15.5	1	1
  16.5	0	0
  17.5	0	0
  18.5	0	0
  19.5	0	0
  20.5	0	0
  21.5	0	0
  22.5	0	0
  23.5	0	1
  24.5	2	0
  25.5	1	0
  26.5	0	1
  27.5	0	0
  28.5	0	0
  29.5	0	2
  30.5	0	1
  31.5	0	0
  32.5	0	0
  33.5	0	0
  34.5	0	0
  35.5	0	0
  36.5	0	1
  37.5	1	0
  38.5	0	0
  39.5	0	0
  40.5	0	0
  41.5	0	1
  42.5	0	0
  43.5	0	0
  44.5	0	1
  45.5	0	0
  46.5	0	1
  47.5	0	0
  48.5	0	1
  49.5	0	0
  50.5	0	0
  51.5	0	1
  52.5	0	0
  53.5	1	0
  54.5	0	1
  55.5	3	0
  56.5	0	1
  57.5	0	0
  58.5	0	0
  59.5	2	2
  60.5	0	0
  61.5	1	0
  62.5	0	2
  63.5	0	0
  64.5	0	0
  65.5	0	1
  66.5	2	0
  67.5	2	1
  68.5	0	0
  69.5	1	1
  70.5	2	1
  71.5	0	1
  72.5	0	0
  73.5	0	0
  74.5	0	0
  75.5	1	2
  76.5	1	1
  77.5	3	2
  78.5	1	0
  79.5	1	0
  80.5	0	0
  81.5	0	1
  82.5	1	0
  83.5	2	1
  84.5	0	0
  85.5	0	1
  86.5	1	1
  87.5	2	0
  88.5	1	0
  89.5	0	1
  90.5	1	0
  91.5	0	2
  92.5	2	3
DB 0 MOTIF	MA0153.2	HNF1B
 -93.5	1	1
 -92.5	1	1
 -91.5	0	0
 -90.5	0	0
 -89.5	0	0
 -88.5	5	1
 -87.5	3	0
 -86.5	1	0
 -85.5	0	1
 -84.5	1	0
 -83.5	0	1
 -82.5	1	0
 -81.5	0	0
 -80.5	1	0
 -79.5	2	1
 -78.5	0	2
 -77.5	2	2
 -76.5	0	0
 -75.5	0	0
 -74.5	1	2
 -73.5	1	1
 -72.5	0	0
 -71.5	2	1
 -70.5	4	0
 -69.5	0	0
 -68.5	1	0
 -67.5	1	0
 -66.5	0	2
 -65.5	2	0
 -64.5	0	1
 -63.5	1	0
 -62.5	1	0
 -61.5	1	0
 -60.5	3	0
 -59.5	2	0
 -58.5	2	1
 -57.5	1	0
 -56.5	1	1
 -55.5	0	0
 -54.5	1	2
 -53.5	1	2
 -52.5	2	3
 -51.5	1	5
 -50.5	1	0
 -49.5	1	1
 -48.5	1	1
 -47.5	1	1
 -46.5	2	1
 -45.5	1	0
 -44.5	0	0
 -43.5	0	1
 -42.5	2	1
 -41.5	0	1
 -40.5	2	2
 -39.5	0	0
 -38.5	0	0
 -37.5	1	1
 -36.5	0	0
 -35.5	0	0
 -34.5	1	0
 -33.5	0	1
 -32.5	0	0
 -31.5	1	1
 -30.5	1	1
 -29.5	0	1
 -28.5	2	2
 -27.5	1	0
 -26.5	1	4
 -25.5	1	4
 -24.5	0	1
 -23.5	0	1
 -22.5	0	1
 -21.5	1	1
 -20.5	0	0
 -19.5	0	1
 -18.5	0	0
 -17.5	0	0
 -16.5	0	2
 -15.5	1	1
 -14.5	0	0
 -13.5	0	0
 -12.5	0	0
 -11.5	0	0
 -10.5	0	1
  -9.5	0	0
  -8.5	0	0
  -7.5	0	2
  -6.5	0	1
  -5.5	0	0
  -4.5	0	0
  -3.5	0	0
  -2.5	0	1
  -1.5	0	0
  -0.5	0	0
   0.5	0	2
   1.5	0	1
   2.5	0	1
   3.5	0	0
   4.5	1	5
   5.5	0	0
   6.5	1	1
   7.5	1	0
   8.5	0	1
   9.5	0	0
  10.5	0	0
  11.5	0	0
  12.5	0	1
  13.5	0	0
  14.5	0	0
  15.5	0	1
  16.5	0	0
  17.5	0	0
  18.5	0	1
  19.5	0	0
  20.5	0	0
  21.5	0	0
  22.5	0	0
  23.5	0	1
  24.5	2	0
  25.5	0	1
  26.5	0	1
  27.5	0	0
  28.5	0	0
  29.5	1	3
  30.5	1	1
  31.5	0	0
  32.5	0	0
  33.5	0	0
  34.5	0	0
  35.5	0	0
  36.5	0	1
  37.5	0	0
  38.5	0	0
  39.5	0	0
  40.5	0	0
  41.5	0	1
  42.5	0	0
  43.5	0	0
  44.5	0	0
  45.5	0	0
  46.5	0	1
  47.5	0	0
  48.5	0	1
  49.5	0	0
  50.5	0	0
  51.5	0	1
  52.5	1	0
  53.5	1	0
  54.5	0	1
  55.5	3	1
  56.5	0	0
  57.5	0	0
  58.5	0	0
  59.5	2	2
  60.5	0	0
  61.5	1	0
  62.5	0	1
  63.5	0	1
  64.5	0	0
  65.5	1	0
  66.5	1	0
  67.5	0	1
  68.5	0	1
  69.5	0	0
  70.5	1	2
  71.5	0	1
  72.5	0	0
  73.5	0	0
  74.5	0	0
  75.5	0	1
  76.5	2	0
  77.5	2	2
  78.5	1	0
  79.5	1	0
  80.5	0	0
  81.5	0	1
  82.5	1	0
  83.5	2	1
  84.5	0	0
  85.5	0	1
  86.5	1	1
  87.5	2	0
  88.5	2	0
  89.5	1	0
  90.5	0	0
  91.5	0	3
  92.5	2	3
  93.5	0	0
DB 0 MOTIF	MA0650.1	HOXA13
 -95.0	1	0
 -94.0	2	1
 -93.0	1	0
 -92.0	1	0
 -91.0	1	1
 -90.0	1	2
 -89.0	3	2
 -88.0	2	3
 -87.0	2	1
 -86.0	1	1
 -85.0	2	0
 -84.0	1	1
 -83.0	1	1
 -82.0	1	0
 -81.0	1	0
 -80.0	2	0
 -79.0	1	3
 -78.0	1	1
 -77.0	2	2
 -76.0	3	1
 -75.0	1	0
 -74.0	3	2
 -73.0	0	1
 -72.0	1	1
 -71.0	0	0
 -70.0	0	3
 -69.0	1	0
 -68.0	0	0
 -67.0	0	0
 -66.0	0	0
 -65.0	0	5
 -64.0	1	0
 -63.0	2	0
 -62.0	0	1
 -61.0	2	1
 -60.0	0	0
 -59.0	6	1
 -58.0	0	2
 -57.0	1	4
 -56.0	1	0
 -55.0	2	1
 -54.0	2	0
 -53.0	0	0
 -52.0	1	0
 -51.0	0	3
 -50.0	0	1
 -49.0	0	0
 -48.0	0	0
 -47.0	2	2
 -46.0	1	0
 -45.0	5	3
 -44.0	1	1
 -43.0	2	0
 -42.0	5	0
 -41.0	0	0
 -40.0	2	0
 -39.0	1	1
 -38.0	0	2
 -37.0	3	0
 -36.0	2	1
 -35.0	1	0
 -34.0	0	0
 -33.0	0	0
 -32.0	0	2
 -31.0	0	1
 -30.0	1	0
 -29.0	4	8
 -28.0	4	4
 -27.0	7	5
 -26.0	7	8
 -25.0	9	5
 -24.0	4	2
 -23.0	1	2
 -22.0	0	1
 -21.0	1	0
 -20.0	0	0
 -19.0	0	0
 -18.0	0	0
 -17.0	0	2
 -16.0	0	0
 -15.0	0	1
 -14.0	2	1
 -13.0	1	0
 -12.0	0	0
 -11.0	0	0
 -10.0	0	0
  -9.0	0	0
  -8.0	1	0
  -7.0	1	1
  -6.0	2	2
  -5.0	0	2
  -4.0	0	1
  -3.0	0	0
  -2.0	0	0
  -1.0	0	0
   0.0	0	1
   1.0	1	1
   2.0	0	0
   3.0	1	0
   4.0	0	1
   5.0	0	0
   6.0	1	1
   7.0	1	2
   8.0	3	0
   9.0	1	0
  10.0	2	1
  11.0	2	0
  12.0	1	1
  13.0	0	1
  14.0	1	1
  15.0	0	0
  16.0	0	2
  17.0	1	0
  18.0	1	1
  19.0	0	1
  20.0	1	1
  21.0	1	1
  22.0	0	1
  23.0	1	0
  24.0	1	0
  25.0	1	3
  26.0	1	0
  27.0	1	1
  28.0	0	1
  29.0	0	1
  30.0	0	1
  31.0	1	0
  32.0	0	1
  33.0	0	0
  34.0	2	3
  35.0	1	1
  36.0	1	1
  37.0	2	1
  38.0	1	0
  39.0	0	2
  40.0	1	3
  41.0	0	1
  42.0	1	0
  43.0	2	0
  44.0	1	1
  45.0	0	1.5
  46.0	1	0
  47.0	0	0
  48.0	0	1
  49.0	0	0
  50.0	0	2
  51.0	1	0
  52.0	0.5	2
  53.0	0	0
  54.0	1	0.5
  55.0	0	2
  56.0	3	1
  57.0	2	0
  58.0	0	0
  59.0	1	6
  60.0	0	0
  61.0	0.5	2
  62.0	1	0
  63.0	1	0
  64.0	0	3
  65.0	2	2
  66.0	2	0
  67.0	0	0
  68.0	2	0
  69.0	4	3
  70.0	0	1
  71.0	1	3
  72.0	4	4
  73.0	1	2
  74.0	1	2
  75.0	0	3
  76.0	2	0
  77.0	0	2
  78.0	0	1
  79.0	2	1
  80.0	0	0
  81.0	0	1
  82.0	0	2
  83.0	1	3
  84.0	3	1
  85.0	0	1
  86.0	1	0
  87.0	0	1
  88.0	1	2
  89.0	3	1
  90.0	3	0
  91.0	1	1
  92.0	3	1
  93.0	4	1
  94.0	1	4
  95.0	0	5
DB 0 MOTIF	MA0655.1	JDP2
 -95.5	3	3
 -94.5	4	2.5
 -93.5	0	2.5
 -92.5	3	1
 -91.5	2	2
 -90.5	1	7
 -89.5	0	1
 -88.5	2	3
 -87.5	4	3
 -86.5	3	5
 -85.5	1	2
 -84.5	1	2
 -83.5	4	3
 -82.5	0	3
 -81.5	2.25	1
 -80.5	3	1
 -79.5	1	3
 -78.5	2	2
 -77.5	3	0.5
 -76.5	2	2
 -75.5	4	1
 -74.5	2	3
 -73.5	2	2
 -72.5	0	0
 -71.5	3	2
 -70.5	2	1
 -69.5	5	2.5
 -68.5	4	2
 -67.5	6	4
 -66.5	4	4
 -65.5	1	2
 -64.5	1	1
 -63.5	1	1
 -62.5	1	7
 -61.5	4	5.5
 -60.5	1	3
 -59.5	5	4
 -58.5	2	0
 -57.5	3	4
 -56.5	6	3
 -55.5	4	2
 -54.5	4	3
 -53.5	0	2
 -52.5	1	1
 -51.5	2	1
 -50.5	2.5	0
 -49.5	3	1
 -48.5	1	3.33333
 -47.5	4	2
 -46.5	2	1
 -45.5	2	1
 -44.5	2	5
 -43.5	6	2
 -42.5	0	5
 -41.5	5	4
 -40.5	6	1
 -39.5	0	5
 -38.5	2	1
 -37.5	0	2
 -36.5	1	1
 -35.5	0	2
 -34.5	0	0
 -33.5	4	2
 -32.5	1.25	4
 -31.5	1	0
 -30.5	1	0
 -29.5	5	1
 -28.5	0	2
 -27.5	0	1
 -26.5	0	0
 -25.5	1	0
 -24.5	1	0
 -23.5	1	0
 -22.5	1	3
 -21.5	2	0
 -20.5	0	0.5
 -19.5	0	1
 -18.5	0	3
 -17.5	0	1
 -16.5	0	1
 -15.5	1	2
 -14.5	2	1
 -13.5	0	0
 -12.5	2	0
 -11.5	2	1
 -10.5	0	1
  -9.5	2	0
  -8.5	0	0
  -7.5	2	1
  -6.5	1.5	2
  -5.5	0	1
  -4.5	2	0
  -3.5	0	0
  -2.5	0	0
  -1.5	4	3.33333
  -0.5	0	3
   0.5	0	0
   1.5	0	0
   2.5	2	1
   3.5	0	1
   4.5	0	1
   5.5	2	3
   6.5	2	0
   7.5	1	0
   8.5	0	1
   9.5	0	0
  10.5	2	0
  11.5	0	0
  12.5	1	0
  13.5	0	0
  14.5	0.25	0
  15.5	0	1
  16.5	0	0
  17.5	0	0
  18.5	0	0
  19.5	0	0
  20.5	0	1
  21.5	0	0
  22.5	0	0
  23.5	0	0
  24.5	0	0
  25.5	2	0
  26.5	0	0
  27.5	0	1
  28.5	0	2
  29.5	0	0
  30.5	1	0
  31.5	1	1
  32.5	1	1
  33.5	0	0
  34.5	0	0
  35.5	0	0
  36.5	1	1
  37.5	0	1
  38.5	0	0
  39.5	0	0
  40.5	0	1
  41.5	0	0
  42.5	0	0
  43.5	0	1
  44.5	0	0
  45.5	0	0
  46.5	0	0
  47.5	0	0
  48.5	0	0
  49.5	0	0
  50.5	0	1
  51.5	0	0.333333
  52.5	1	2
  53.5	0	0
  54.5	0	0
  55.5	1	0
  56.5	0	0
  57.5	0	1
  58.5	0	0
  59.5	0	0
  60.5	0	0
  61.5	1	6
  62.5	1	0
  63.5	0	0
  64.5	0	0
  65.5	0	0
  66.5	0	0
  67.5	0.25	1
  68.5	0	2
  69.5	2	1
  70.5	0	1
  71.5	0	0
  72.5	1	0
  73.5	0	0
  74.5	0	1
  75.5	0	0
  76.5	0	1
  77.5	1	0
  78.5	0	1
  79.5	0	0
  80.5	0	0
  81.5	0	1
  82.5	1	1
  83.5	1	0
  84.5	0	0
  85.5	1	0
  86.5	0	0
  87.5	1	1
  88.5	0	0
  89.5	0	0
  90.5	0	0
  91.5	3	0
  92.5	0	1
  93.5	1	1
  94.5	1	0
  95.5	0	0
DB 0 MOTIF	MA0656.1	JDP2(var.2)
 -94.0	0	1
 -93.0	0	0
 -92.0	1	0
 -91.0	0	0
 -90.0	0	0
 -89.0	0	0
 -88.0	0	1
 -87.0	1	1
 -86.0	0	0
 -85.0	0	0
 -84.0	0	1
 -83.0	0	0
 -82.0	0	0
 -81.0	0	0
 -80.0	0	0
 -79.0	0	0
 -78.0	0	0
 -77.0	0	1
 -76.0	0	2
 -75.0	0	0
 -74.0	0	0
 -73.0	0	0
 -72.0	0	1
 -71.0	0	1
 -70.0	0	0
 -69.0	1	1
 -68.0	1	0
 -67.0	0	0
 -66.0	0	1
 -65.0	1	0
 -64.0	0	1
 -63.0	0	2
 -62.0	2	0
 -61.0	1	1
 -60.0	0	1
 -59.0	0	0
 -58.0	0	1
 -57.0	1	0
 -56.0	2	0
 -55.0	2	1
 -54.0	2	0
 -53.0	2	0
 -52.0	3	0
 -51.0	1	1
 -50.0	0	0
 -49.0	0	0
 -48.0	0	1
 -47.0	0	1
 -46.0	1	0
 -45.0	0	1
 -44.0	0	0
 -43.0	3	0
 -42.0	1	0
 -41.0	0	0
 -40.0	0	0
 -39.0	0	0
 -38.0	0	0
 -37.0	0	1
 -36.0	0	0
 -35.0	0	0
 -34.0	0	0
 -33.0	0	0
 -32.0	0	0
 -31.0	0	0
 -30.0	0	0
 -29.0	2	0
 -28.0	0	0
 -27.0	0	0
 -26.0	0	0
 -25.0	1	0
 -24.0	1	0
 -23.0	0	0
 -22.0	0	0
 -21.0	1	0
 -20.0	0	0
 -19.0	0	0
 -18.0	1	2
 -17.0	1	0
 -16.0	0	0
 -15.0	0	0
 -14.0	0	0
 -13.0	0	1
 -12.0	0	0
 -11.0	0	0
 -10.0	0	0
  -9.0	0	0
  -8.0	0	0
  -7.0	0	0
  -6.0	0	1
  -5.0	0	3
  -4.0	0	0
  -3.0	0	0
  -2.0	0	0
  -1.0	0	0
   0.0	0	0
   1.0	0	0
   2.0	0	0
   3.0	0	0
   4.0	0	0
   5.0	0	0
   6.0	0	0
   7.0	0	0
   8.0	0	0
   9.0	0	0
  10.0	0	0
  11.0	0	1
  12.0	0	0
  13.0	0	0
  14.0	0	0
  15.0	0	0
  16.0	0	1
  17.0	0	0
  18.0	0	0
  19.0	0	0
  20.0	0	0
  21.0	0	0
  22.0	0	0
  23.0	0	0
  24.0	0	1
  25.0	0	0
  26.0	0	0
  27.0	0	0
  28.0	0	0
  29.0	0	0
  30.0	0	0
  31.0	0	0
  32.0	0	0
  33.0	0	0
  34.0	0	0
  35.0	0	0
  36.0	0	0
  37.0	0	0
  38.0	0	0
  39.0	0	0
  40.0	0	0
  41.0	0	0
  42.0	0	0
  43.0	0	0
  44.0	0	0
  45.0	0	0
  46.0	0	0
  47.0	0	0
  48.0	0	0
  49.0	0	0
  50.0	1	0
  51.0	0	0
  52.0	0	0
  53.0	0	0
  54.0	1	0
  55.0	0	0
  56.0	0	0
  57.0	0	0
  58.0	0	0
  59.0	1	0
  60.0	0	0
  61.0	0	0
  62.0	0	0
  63.0	0	0
  64.0	0	0
  65.0	0	0
  66.0	0	0
  67.0	0	0
  68.0	0	0
  69.0	0	0
  70.0	0	0
  71.0	0	0
  72.0	0	0
  73.0	0	0
  74.0	0	0
  75.0	0	0
  76.0	0	0
  77.0	0	0
  78.0	0	0
  79.0	0	0
  80.0	0	0
  81.0	0	0
  82.0	0	0
  83.0	1	0
  84.0	0	1
  85.0	1	0
  86.0	0	0
  87.0	0	0
  88.0	0	0
  89.0	0	0
  90.0	0	0
  91.0	0	0
  92.0	0	0
  93.0	0	0
  94.0	0	0
DB 0 MOTIF	MA0672.1	NKX2-3
 -95.0	1	3
 -94.0	2	0
 -93.0	1	2
 -92.0	1	0
 -91.0	2	2
 -90.0	3	0
 -89.0	1	3
 -88.0	2	2
 -87.0	0	2
 -86.0	0	0
 -85.0	1	1
 -84.0	1	1
 -83.0	0	3
 -82.0	3	4
 -81.0	1	1
 -80.0	3	0
 -79.0	2	1
 -78.0	1	2
 -77.0	1	1
 -76.0	0	0
 -75.0	3	1
 -74.0	1	0
 -73.0	2	2
 -72.0	1	0
 -71.0	1	0
 -70.0	4	1
 -69.0	0	1
 -68.0	0	2
 -67.0	1	1
 -66.0	0	2
 -65.0	2	2
 -64.0	2	2
 -63.0	3	1
 -62.0	1	1
 -61.0	1	2
 -60.0	1	1
 -59.0	2	2
 -58.0	0	2
 -57.0	0	3
 -56.0	1	0
 -55.0	3	1
 -54.0	0	1
 -53.0	0	2
 -52.0	0	1
 -51.0	0	1
 -50.0	1	1
 -49.0	6	0
 -48.0	1	0
 -47.0	4	2
 -46.0	1	2
 -45.0	1	1
 -44.0	1	1
 -43.0	1	2
 -42.0	3	1
 -41.0	3	0
 -40.0	1	1
 -39.0	1	4
 -38.0	4	0
 -37.0	1	0
 -36.0	0	2
 -35.0	2	3
 -34.0	0.5	0
 -33.0	1	6
 -32.0	1	0
 -31.0	6	1
 -30.0	1	2
 -29.0	2	1
 -28.0	0	3
 -27.0	0	3
 -26.0	3	2
 -25.0	2	2
 -24.0	0	3
 -23.0	1	3
 -22.0	3	2
 -21.0	0	3
 -20.0	2	3
 -19.0	1	1
 -18.0	1	2
 -17.0	3	0
 -16.0	2	3
 -15.0	0	0
 -14.0	0	1
 -13.0	0	1
 -12.0	3	1
 -11.0	0	1
 -10.0	1	2
  -9.0	2	1
  -8.0	2	2
  -7.0	4	0
  -6.0	1	3
  -5.0	3	3
  -4.0	2	0
  -3.0	0	0
  -2.0	1	0
  -1.0	1	2
   0.0	0	0
   1.0	0	0
   2.0	1	3
   3.0	11	11
   4.0	0	0
   5.0	2	4
   6.0	1	2
   7.0	1	0
   8.0	0	1
   9.0	6	1
  10.0	1	3
  11.0	2	1
  12.0	1	0
  13.0	0	0
  14.0	1	1
  15.0	2	1
  16.0	2	1
  17.0	0	2
  18.0	0	1
  19.0	0	1
  20.0	1	0
  21.0	1	3
  22.0	1	0
  23.0	0.5	0
  24.0	1	1
  25.0	0	1
  26.0	0	0
  27.0	0	3
  28.0	2	2
  29.0	1	1
  30.0	2	1
  31.0	0	2
  32.0	0	1
  33.0	3	0
  34.0	0	1
  35.0	0	3
  36.0	3	4
  37.0	1	1
  38.0	0	0
  39.0	1	2
  40.0	0	0
  41.0	1	0
  42.0	2	0
  43.0	0	2
  44.0	3	1
  45.0	1	4
  46.0	2	2
  47.0	1	2
  48.0	0	1
  49.0	3	1
  50.0	0	0
  51.0	1	2
  52.0	2	0
  53.0	1	2
  54.0	0	3
  55.0	0	2
  56.0	1	4
  57.0	2	0
  58.0	2	3
  59.0	1	0
  60.0	0	2
  61.0	0	3
  62.0	1	1
  63.0	4	1
  64.0	1	1
  65.0	0	3
  66.0	3	2
  67.0	2	2
  68.0	0	1
  69.0	2	1
  70.0	4	1
  71.0	3	0
  72.0	1	3
